placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,error
https://www.google.com/maps/place/Family+Health+Centers+-+Mendota/data=!4m7!3m6!1s0x8093922e480ed643:0x23dc68fdd1c74971!8m2!3d36.7571818!4d-120.3818031!16s%2Fg%2F1wz52z3k!19sChIJQ9YOSC6Sk4ARcUnH0f1o3CM,Family Health Centers - Mendota,3.0,2,Family practice physician,"507 Oller St STE 101, Mendota, CA 93640, United States","QJ49+V7 Mendota, California, USA",https://familyhealthcenters.net/,+1 559-655-4211,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U6L2Qk8kIV55hqyxeeRXHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.463833&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T02:59:44.100Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/United+Health+Centers+-+Mendota+-+121+Barboza+Street/data=!4m7!3m6!1s0x80939236728ffc73:0x269445d165a3b143!8m2!3d36.7662005!4d-120.3836838!16s%2Fg%2F1tdbw_hh!19sChIJc_yPcjaSk4ARQ7GjZdFFlCY,United Health Centers - Mendota - 121 Barboza Street,2.1,57,Medical Center,"121 Barboza St, Mendota, CA 93640, United States","QJ88+FG Mendota, California, USA",https://unitedhealthcenters.org/mendota-barboza,+1 800-492-4227,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipN4nRSuGM1OBhO8EChgkmsuyCtK_JZ2J5ZFF-29=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T02:59:49.730Z,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,Closed,Closed,,,
https://www.google.com/maps/place/AMOR+Wellness+%7C+Neighborhood+Resource+Center/data=!4m7!3m6!1s0x8093934335c5f3bd:0xcc228e299d2edceb!8m2!3d36.750414!4d-120.3883393!16s%2Fg%2F11qn4dyr3_!19sChIJvfPFNUOTk4AR69wunSmOIsw,AMOR Wellness | Neighborhood Resource Center,4.3,6,Wellness center,"115 Belmont Ave, Mendota, CA 93640, United States","QJ26+5M Mendota, California, USA",https://amorwellness.org/,+1 559-696-3408,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipONpCFLjLk7X3Ebtw76jeyP7kE-cVsDMABDHO6C=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T02:59:55.280Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/OMID+Counseling+Center/data=!4m7!3m6!1s0x8094676dd7929cb9:0xf1ac414a7b284152!8m2!3d36.8052898!4d-119.8552039!16s%2Fg%2F11vbyht877!19sChIJuZyS121nlIARUkEoe0pBrPE,OMID Counseling Center,5.0,1,Mental health service,"3451 W Shaw Ave Ste 101, Fresno, CA 93722, United States","R44V+4W Fresno, California, USA",https://omidcounselingcenter.org/,+1 559-202-3423,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8qkCC65Yd5J0tua1f_NDzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.69855&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:00:24.541Z,,,,,,,,,,
https://www.google.com/maps/place/River+Vista+Behavioral+Health/data=!4m7!3m6!1s0x80940f622ce7a457:0xc3c67a1ad7d012!8m2!3d36.8832123!4d-119.8044605!16s%2Fg%2F11qgdj5l6c!19sChIJV6TnLGIPlIAREtDXGnrGwwA,River Vista Behavioral Health,3.2,88,Mental health clinic,"40886 Goodwin Way, Madera, CA 93636, United States","V5MW+76 Madera, California, USA",https://rivervistabh.com/,+1 559-603-6000,,https://lh3.googleusercontent.com/p/AF1QipOqTl1wT8uQjjQ5bZ6Bsi6F4h9-W3At5UwzlNij=w441-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:00:35.316Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Indira+D.+Adapa,+MD/data=!4m7!3m6!1s0x8094686e6d7bda41:0x5b54d4c7bed77908!8m2!3d36.8377749!4d-119.8186363!16s%2Fg%2F1td7tf9g!19sChIJQdp7bW5olIARCHnXvsfUVFs","Dr. Indira D. Adapa, MD",1.0,2,Psychiatrist,"1470 W Herndon Ave, Fresno, CA 93711, United States","R5QJ+4G Fresno, California, USA",,+1 559-252-2010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7SeZGh4sHaLM87jQIPVgkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.96647&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:00:43.676Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Marta+B.+Obler,+MD/data=!4m7!3m6!1s0x809442aeeb3fb7cb:0x9afbbdbc8800a0b8!8m2!3d36.8428029!4d-119.7810084!16s%2Fg%2F1tcxj_xv!19sChIJy7c_665ClIARuKAAiLy9-5o","Dr. Marta B. Obler, MD",1.0,1,Psychiatrist,"7300 N Fresno St, Fresno, CA 93720, United States","R6V9+4H Fresno, California, USA",,+1 559-448-4500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YQFhwtqNtXTTUv70wh4nuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.793335&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:00:46.715Z,,,,,,,,,,
https://www.google.com/maps/place/Central+Ca+T+M+S+Center/data=!4m7!3m6!1s0x8094429e0effe48f:0x69046d706f13be92!8m2!3d36.8589386!4d-119.7881107!16s%2Fg%2F11cnbk43d8!19sChIJj-T_Dp5ClIARkr4Tb3BtBGk,Central Ca T M S Center,5.0,2,Addiction treatment center,"30 River Park Pl W, Fresno, CA 93720, United States","V656+HQ Fresno, California, USA",,+1 559-713-6116,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tnjjueTeaswla7Ik-xpkig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.21518&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:00:50.079Z,,,,,,,,,,
https://www.google.com/maps/place/bl%C5%ABvera+Clinic+l+Ketamine+therapy+for+mental+health+disorders+and+chronic+pain/data=!4m7!3m6!1s0x8094679586f365f1:0xd5559735ab7e7bf6!8m2!3d36.809742!4d-119.8159568!16s%2Fg%2F11w_sbsxsg!19sChIJ8WXzhpVnlIAR9nt-qzWXVdU,blūvera Clinic l Ketamine therapy for mental health disorders and chronic pain,5.0,4,Medical clinic,"5084 N Fruit Ave Suite 103, Fresno, CA 93711, United States","R55M+VJ Fresno, California, USA",https://bluveraketamineclinic.com/,,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMCACIFR5nHUFJhBWZ19iFCYk1inpwKPq-uGXdF=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:00:55.046Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,11 am–7 pm,9 am–7 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Dr.+Aleksandr+Vydro,+MD/data=!4m7!3m6!1s0x8094680aee230a99:0x7351b90e62dd70dc!8m2!3d36.8304135!4d-119.8099471!16s%2Fg%2F1tjmdxcv!19sChIJmQoj7gpolIAR3HDdYg65UXM","Dr. Aleksandr Vydro, MD",,,Psychiatrist,"1060 W Sierra Ave # 105, Fresno, CA 93711, United States","R5JR+52 Fresno, California, USA",http://www.bbmc-inc.com/,+1 559-437-1111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pQJFEFYOhyjKChPvR6C4fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.09998&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:01:02.714Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+John+A.+Middleton,+MD/@36.7891411,-119.7915991,17z/data=!3m1!4b1!4m6!3m5!1s0x8094677dc949ddbb:0x46d9bdfbf5f7a431!8m2!3d36.7891411!4d-119.7915991!16s%2Fg%2F1hc2zblkz","Dr. John A. Middleton, MD",,,Psychiatrist,"1617 E Saginaw Way # 108, Fresno, CA 93704, United States","Q6Q5+M9 Fresno, California, USA",,+1 559-274-0299,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:01:07.623Z,,,,,,,,,,
https://www.google.com/maps/place/Fresno+Family+Therapy+%28Alluvial+Office%29/data=!4m7!3m6!1s0x809442b35e5aeb1d:0x653e275fc5cb4c1c!8m2!3d36.8449628!4d-119.8025377!16s%2Fg%2F11ggsmrhgg!19sChIJHetaXrNClIARHEzLxV8nPmU,Fresno Family Therapy (Alluvial Office),5.0,3,Mental health clinic,"550 W Alluvial Ave STE 108, Fresno, CA 93711, United States","R5VW+XX Fresno, California, USA",http://www.fresnofamilytherapy.com/,+1 559-795-5990,Closes soon · 8 pm · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOpMtlNvQUHLeEg_hu7r5-k1LAFcCI0WG0bttZI=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:01:13.379Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,Closed,Closed,,,
https://www.google.com/maps/place/Markovitz+Paul+J+MD/data=!4m7!3m6!1s0x80945d32d6837df7:0x65044338408d1561!8m2!3d36.8429698!4d-119.757194!16s%2Fg%2F1tgdcnjx!19sChIJ932D1jJdlIARYRWNQDhDBGU,Markovitz Paul J MD,,,Psychiatrist,"7409 N Cedar Ave # 101, Fresno, CA 93720, United States","R6VV+54 Fresno, California, USA",,+1 559-353-3927,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=soixiwjKKyrSyU1w8OvYiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.83598&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:01:23.641Z,,,,,,,,,,
"https://www.google.com/maps/place/AP+Psychology+Bullard+High+School/@36.8176407,-119.8114238,17z/data=!3m1!4b1!4m6!3m5!1s0x809467e8f9055555:0x8904bdd6212221c4!8m2!3d36.8176407!4d-119.8114238!16s%2Fg%2F11twq3pbhv",AP Psychology Bullard High School,,,Psychologist,"5445 N Palm Ave, Fresno, CA 93711, United States","R59Q+3C Fresno, California, USA",,+1 559-451-4321,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:01:28.877Z,,,,,,,,,,
https://www.google.com/maps/place/Blue+Sky+Wellness+Center/data=!4m7!3m6!1s0x8094677dc93a24d3:0x478fe99c80d59e44!8m2!3d36.7891171!4d-119.7915125!16s%2Fg%2F1tfwklrd!19sChIJ0yQ6yX1nlIARRJ7VgJzpj0c,Blue Sky Wellness Center,3.9,17,Mental health service,"1617 E Saginaw Way # 108, Fresno, CA 93704, United States","Q6Q5+J9 Fresno, California, USA",http://www.kingsview.org/blue-sky-wellness-center,+1 559-230-2501,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6e4ked0JAB_5-UGvHP_w5RDJT0RDUAQ7sJPJhQoPaTV3OAN8Cl5cPZN1JHCY4txrddl8_ox3EBHNp7_dLyUGk0Zu7QQxH37k8CfOqqfPFO2FsYwfP8g-IzHL9S8OCx2YylUVD=w408-h544-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Mendota+Fresno+CA/@36.7535611,-120.3815574,14z",2025-12-16T03:01:34.435Z,8 am–4:29 pm,8 am–4:29 pm,8 am–4:29 pm,8 am–4:29 pm,8 am–4:29 pm,8 am–4:29 pm,Closed,,,
https://www.google.com/maps/place/United+Health+Centers+%E2%80%94+Orange+Cove/data=!4m7!3m6!1s0x80951b60a8ab9451:0x6eeddb8f9179b1ba!8m2!3d36.6268016!4d-119.3199872!16s%2Fg%2F11f3w6yqjz!19sChIJUZSrqGAblYARurF5kY_b7W4,United Health Centers — Orange Cove,2.8,13,Medical Center,"445 11th St, Orange Cove, CA 93646, United States","JMGJ+P2 Orange Cove, California, USA",https://unitedhealthcenters.org/orangecove-11,+1 800-492-4227,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMB7QKQygBdBReAc7KUcRZSt3hCcld87GvnKXiB=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orange+Cove+Fresno+CA/@36.624394,-119.3137301,14z",2025-12-16T03:01:56.540Z,"8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm",Closed,Closed,,,
https://www.google.com/maps/place/Orchard+Medical+Center/data=!4m7!3m6!1s0x80951b6897626b89:0x11e34c4ec563d37b!8m2!3d36.625295!4d-119.312701!16s%2Fg%2F1tnjjtsk!19sChIJiWtil2gblYARe9NjxU5M4xE,Orchard Medical Center,5.0,8,Medical clinic,"555 6th St, Orange Cove, CA 93646, United States","JMGP+4W Orange Cove, California, USA",https://www.cffhae.org/find-a-location/orange-cove/,+1 559-626-7118,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vyhz_52NjuoifEb6ms0_cg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.11038&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orange+Cove+Fresno+CA/@36.624394,-119.3137301,14z",2025-12-16T03:02:02.439Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Adventist+Health+Medical+Office/data=!4m7!3m6!1s0x80951b6024749fed:0x2b964d154ef78129!8m2!3d36.6244354!4d-119.3246841!16s%2Fg%2F1260l6c5f!19sChIJ7Z90JGAblYARKYH3ThVNlis,Adventist Health Medical Office,4.4,35,Medical clinic,"1455 Park Blvd, Orange Cove, CA 93646, United States","JMFG+Q4 Orange Cove, California, USA",https://adventisthealth.org/locations/detail/adventist-health-medical-office-4301/,+1 559-626-0882,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNRxfa6EBThOoFDQ1SBQEhyHbhjVuscwAAoQUiH=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orange+Cove+Fresno+CA/@36.624394,-119.3137301,14z",2025-12-16T03:02:08.154Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Adventist+Health+Community+Care/data=!4m7!3m6!1s0x80951b6024749fed:0xaedc018fbfc70687!8m2!3d36.624304!4d-119.324575!16s%2Fg%2F11f2sh6l2g!19sChIJ7Z90JGAblYARhwbHv48B3K4,Adventist Health Community Care,3.9,7,Medical clinic,"1455 Park Blvd, Orange Cove, CA 93646, United States","JMFG+P5 Orange Cove, California, USA",https://www.adventisthealth.org/?utm_source=local&utm_medium=organic&utm_campaign=gmb,+1 559-626-0882,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_4fMmZpBV8FX-1OEGNFoWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.78012&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orange+Cove+Fresno+CA/@36.624394,-119.3137301,14z",2025-12-16T03:02:13.604Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Ryan+Parrish,+PA-C/data=!4m7!3m6!1s0x80951bfda18e0ad1:0xb2b8ee4d2feb530e!8m2!3d36.6243478!4d-119.3246263!16s%2Fg%2F11l5gcjd89!19sChIJ0QqOof0blYARDlPrL03uuLI","Ryan Parrish, PA-C",5.0,1,Physician assistant,"1455 Park Blvd, Orange Cove, CA 93646, United States","JMFG+P4 Orange Cove, California, USA",https://doctors.adventisthealth.org/provider/Ryan+Christopher+Parrish/2639883,+1 559-626-0882,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM_K1icssqoqo4nRy4HvLTv0kL85ONwWXbO0Ge0=w408-h612-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orange+Cove+Fresno+CA/@36.624394,-119.3137301,14z",2025-12-16T03:02:48.526Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Psiconsulta/data=!4m7!3m6!1s0x8431e1aaeb66a2bf:0x9034cf8fa3d7b353!8m2!3d46.952891!4d-79.5417226!16s%2Fg%2F11q3dwmb3z!19sChIJv6Jm66rhMYQRU7PXo4_PNJA,Psiconsulta,5.0,6,Psychologist,,,https://www.instagram.com/psiconsulta.latam/,+52 453 111 2393,,https://lh3.googleusercontent.com/p/AF1QipNoSPFmKQlDwKft_9Ylqhri121u6OTVRGpHbpGV=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orange+Cove+Fresno+CA/@36.624394,-119.3137301,14z",2025-12-16T03:03:42.911Z,,,,,,,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Michael+E.+Mullan,+PsyD/data=!4m7!3m6!1s0x809343444c99a13f:0xbf287b2509eefe1b!8m2!3d36.1389178!4d-120.358178!16s%2Fg%2F1tgx6vs_!19sChIJP6GZTERDk4ARG_7uCSV7KL8","Michael E. Mullan, PsyD",4.0,1,Psychologist,"155 S 5th St, Coalinga, CA 93210, United States","4JQR+HP Coalinga, California, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gITe_6qyRAjw2c5EFIDtuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.31514&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:03:56.930Z,,,,,,,,,,
https://www.google.com/maps/place/Turning+Point/data=!4m7!3m6!1s0x809343d8cf245189:0x23b9673f8ce4f484!8m2!3d36.141012!4d-120.3619847!16s%2Fg%2F11j1srd6w_!19sChIJiVEkz9hDk4ARhPTkjD9nuSM,Turning Point,2.6,5,Mental health clinic,"380 Coalinga Plaza, Coalinga, CA 93210, United States","4JRQ+C6 Coalinga, California, USA",http://www.tpocc.org/,+1 559-935-7191,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJFG0aU1uXLVK8zlyJTuSkZo9MRmHeBPa1h9M8xbBtDfddIF0DAsh2i_61ftoAgFpX--1-GlCRCpRUvb0cf3CinTkmsvgRGmjYAnWLbn3LSHFsYKUr9uifIusqCmBOYP326xye3Q=w408-h306-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:04:02.449Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/West+Hill+Medical+Group/data=!4m7!3m6!1s0x80935cca5f0a57a5:0x6c8ef8bfc823cc23!8m2!3d36.1515747!4d-120.3397779!16s%2Fg%2F1tdfnhw3!19sChIJpVcKX8pck4ARI8wjyL_4jmw,West Hill Medical Group,5.0,1,Physiatrist,"1165 Phelps Ave, Coalinga, CA 93210, United States","5M26+J3 Coalinga, California, USA",http://www.adventisthealth.org/,+1 559-935-5555,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SFjhwfogimGy1IS31WU6Fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.757885&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:04:06.168Z,,,,,,,,,,
https://www.google.com/maps/place/Olive+Branch+Family+Therapy/data=!4m7!3m6!1s0x80934346995a1221:0x89b3bdc4eddc8172!8m2!3d36.1404229!4d-120.3593225!16s%2Fg%2F11pxwx0bjw!19sChIJIRJamUZDk4ARcoHc7cS9s4k,Olive Branch Family Therapy,,,Mental health clinic,"194 E Elm Ave, Coalinga, CA 93210, United States","4JRR+57 Coalinga, California, USA",https://www.olivebranchfamilytherapy.net/,+1 559-362-8585,Closed · Opens 10 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1L6ofYwxh-WBCasIiL_U9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.64006&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:04:11.537Z,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,Closed,Closed,,,
https://www.google.com/maps/place/Aria+Community+Health+Coalinga/data=!4m7!3m6!1s0x809343fe2e7e5615:0xb5b25d9435023ac7!8m2!3d36.1368813!4d-120.3598119!16s%2Fg%2F11fsk_ch85!19sChIJFVZ-Lv5Dk4ARxzoCNZRdsrU,Aria Community Health Coalinga,4.5,108,Medical clinic,"191 E Polk St, Coalinga, CA 93210, United States","4JPR+Q3 Coalinga, California, USA",http://ariachc.org/,+1 559-935-2100,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMZaYB3EvuCvegTk66AVr7hxvE3Enm_DNXOJoO9=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:04:17.240Z,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,1–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Coalinga+State+Hospital:+Withrow+Robert+P+MD/@36.1334703,-120.2402594,17z/data=!3m1!4b1!4m6!3m5!1s0x80935965fda13a6b:0xc7135ee440ab8eaa!8m2!3d36.1334703!4d-120.2402594!16s%2Fg%2F1tf3p45v",Coalinga State Hospital: Withrow Robert P MD,,,Psychiatrist,"24511 W Jayne Ave, Coalinga, CA 93210, United States","4QM5+9V Coalinga, California, USA",https://www.dsh.ca.gov/Coalinga/,+1 559-935-4300,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:04:22.859Z,,,,,,,,,,
https://www.google.com/maps/place/Coalinga+Rural+Health+Clinic/data=!4m7!3m6!1s0x80935d4de7aff8df:0xf3d5389ac6d74f26!8m2!3d36.1515747!4d-120.3397779!16s%2Fg%2F11qgl8tgym!19sChIJ3_iv501dk4ARJk_Xxpo41fM,Coalinga Rural Health Clinic,5.0,5,Medical clinic,"1165 Phelps Ave #105, Coalinga, CA 93210, United States","5M26+J3 Coalinga, California, USA",,+1 559-821-6151,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SFjhwfogimGy1IS31WU6Fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.757885&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:04:33.519Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Family+Medicine:+Adventist+Health/data=!4m7!3m6!1s0x809343444c99a13f:0xb249c5734feba4b5!8m2!3d36.1389178!4d-120.358178!16s%2Fg%2F1tf7mtb0!19sChIJP6GZTERDk4ARtaTrT3PFSbI,Family Medicine: Adventist Health,3.6,24,Family practice physician,"155 S 5th St, Coalinga, CA 93210, United States","4JQR+HP Coalinga, California, USA",https://adventisthealth.org/locations/detail/adventist-health-medical-offices-4352/,+1 559-935-4282,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMTaBZ-gYqmh3MITJdNEUasnJyMju8LEx5kEe7z=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:04:38.811Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/West+Hills+Medical+Group/data=!4m7!3m6!1s0x80934346ae8b25af:0x60f3cf0d00c59cce!8m2!3d36.1400023!4d-120.3603554!16s%2Fg%2F11c4bd_d8g!19sChIJryWLrkZDk4ARzpzFAA3P82A,West Hills Medical Group,2.7,18,Medical clinic,"222 Coalinga Plaza, Coalinga, CA 93210, United States","4JRQ+2V Coalinga, California, USA",http://www.adventisthealth.org/,+1 559-935-5555,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz1f89VkxvQ3OClU6bRLKEdtyaxgViVYftgFfoUqPJfpuo83dvl8NFWbfcztgnFJ0RSb4-c74P6OTA5fqXe2LYUTbUOtQYU2hsKj2-JpGsGi6x5t3pn7d-dePkaqPWitqO94a96GA=w408-h725-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:04:42.337Z,,,,,,,,,,
https://www.google.com/maps/place/Department+of+State+Hospitals-Coalinga/data=!4m7!3m6!1s0x8093596607c6edfb:0x3c9561515b89697b!8m2!3d36.1339942!4d-120.2403979!16zL20vMGJwZHJn!19sChIJ--3GB2ZZk4ARe2mJW1FhlTw,Department of State Hospitals-Coalinga,2.3,31,Psychiatric hospital,"24511 W Jayne Ave, Coalinga, CA 93210, United States","4QM5+HR Coalinga, California, USA",http://www.dsh.ca.gov/coalinga/,+1 559-935-4300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPg_1zmhoscduCCQDJo3OChJ91QglA9peoZV-Y5=w788-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Coalinga+Fresno+CA/@36.139678,-120.3601496,14z",2025-12-16T03:04:47.710Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
