placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Therma+Plunge/data=!4m7!3m6!1s0x253675045e8b4e57:0x1a23ab0e1d433987!8m2!3d41.5967445!4d-86.1984515!16s%2Fg%2F11xh41tq09!19sChIJV06LXgR1NiURhzlDHQ6rIxo,Therma Plunge,5.0,5,Wellness program,,,,,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNcdxWFlnucJyh7eA91MKDrDF58MaX9g8Iz4XVD=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:10:55.981Z,Identifies as veteran-owned,
"https://www.google.com/maps/place/Dr.+Michael+T.+Kolinski,+DO/data=!4m7!3m6!1s0x8817709555555555:0xd630fddea5301f0d!8m2!3d42.2042969!4d-85.6348294!16s%2Fg%2F1263m2plh!19sChIJVVVVVZVwF4gRDR8wpd79MNY","Dr. Michael T. Kolinski, DO",4.0,4,Osteopath,"3770 Glenkerry Ct, Portage, MI 49024, United States","6938+P3 Portage, Michigan, USA",,+1 269-329-2887,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=94iLOg9bR7miXiZGC-ZB_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.9024&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:11:00.728Z,,
https://www.google.com/maps/place/Wise+Wellness+Center/data=!4m7!3m6!1s0x88179dc43e931fdf:0x6fc3f3f978fcb2fc!8m2!3d42.2439799!4d-85.5762595!16s%2Fg%2F11byflhgd4!19sChIJ3x-TPsSdF4gR_LL8ePnzw28,Wise Wellness Center,4.9,108,Acupuncturist,"5080 Lovers Ln Suite D, Portage, MI 49002, United States","6CVF+HF Portage, Michigan, USA",https://wiseacupuncture.com/,+1 269-312-8015,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipN9JcZqnryNEEmRd0jn4drDYG5GD-EOslgCzSn-=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:11:05.635Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Custom+Wellness/data=!4m7!3m6!1s0x88198d38c7512037:0x3384766cf28364c9!8m2!3d38.81031!4d-98.9476665!16s%2Fg%2F11g69hq9h0!19sChIJNyBRxziNGYgRyWSD8mx2hDM,Custom Wellness,5.0,3,Naturopathic practitioner,,,https://www.customwellness.life/,+1 616-294-7427,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMFVCKo-sj7c7ePBGUUzJd0wy-qtVCsW2c9jKk9=w461-h240-k-no,true,1–7 pm,11 am–5 pm,Closed,Closed,11 am–5 pm,11 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Portage+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:11:10.341Z,,
https://www.google.com/maps/place/Advanced+Functional+Medicine/data=!4m7!3m6!1s0x887ea7c9a3188f61:0xf956837cd87cf1dd!8m2!3d35.7009197!4d-88.8546299!16s%2Fg%2F11yc2vkjnr!19sChIJYY8Yo8mnfogR3fF82HyDVvk,Advanced Functional Medicine,5.0,11,Doctor,"149 N Star Dr, Jackson, TN 38305, United States","P42W+94 Jackson, Tennessee, USA",https://731heal.com/,+1 888-907-5717,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cQme_TIhv6ltGGbzxS1UnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.03256&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dunlap+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:11:47.197Z,,
https://www.google.com/maps/place/Forum+Health+Knoxville+Integrative+Medicine/data=!4m7!3m6!1s0x8631dad19e9f96bb:0x90e6243457479da4!8m2!3d35.9473726!4d-84.0224792!16s%2Fg%2F1tmg78cl!19sChIJu5afntHaMYYRpJ1HVzQk5pA,Forum Health Knoxville Integrative Medicine,4.8,75,Medical clinic,"1324 Dowell Springs Blvd, Knoxville, TN 37909, United States","WXWH+W2 Knoxville, Tennessee, USA",https://forumhealth.com/clinics/tennessee/knoxville/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=gbp-profile,+1 865-675-9355,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMvHDiPnGQbtIxAt9BJhwvpFL9V-ztt4G5LKYtr=w408-h272-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dunlap+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:11:51.995Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Adjust+2+You+chiropractic+-+Goshen+Campus/data=!4m7!3m6!1s0x8816e9b4ee87d1c1:0xf3386c6b614a8f11!8m2!3d41.6083068!4d-85.879486!16s%2Fg%2F11rjqjf74z!19sChIJwdGH7rTpFogREY9KYWtsOPM,Adjust 2 You chiropractic - Goshen Campus,4.9,74,Chiropractor,"2606 Peddlers Village Rd #200, Goshen, IN 46526, United States","J45C+86 Goshen, Indiana, USA",https://www.facebook.com/Spinal-Adjusting-Center-Goshen-Campus-102219028949477,+1 574-529-3215,"Open · Closes 5:30 pm

Updated by this business 12 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPd3INNZ8EQTXsja8KvQj3L3y9tLeSi2nVW98DF=w408-h544-k-no,true,8:45 am–5:30 pm,8:45 am–5:30 pm,8:45 am–3:30 pm,8:45 am–5:30 pm,8:45 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dunlap+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:01.386Z,,
https://www.google.com/maps/place/Spinal+Adjusting+Center/data=!4m7!3m6!1s0x8816e931fa2bdd03:0x5b6cabd5ea70bd5d!8m2!3d41.6097673!4d-85.8768074!16s%2Fg%2F11rkgbkf01!19sChIJA90r-jHpFogRXb1w6tWrbFs,Spinal Adjusting Center,3.7,19,Chiropractor,"2424 Peddlers Village Rd, Goshen, IN 46528, United States","J45F+W7 Goshen, Indiana, USA",http://spinaladjustingcenter.com/,+1 574-533-0815,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VbFpymquhrX40pfWNKf7tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.77429&pitch=0&thumbfov=100,true,Closed,"9 am–1 pm, 2–8 pm",10 am–3 pm,"9 am–1 pm, 2–8 pm",9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dunlap+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:06.191Z,,
https://www.google.com/maps/place/MidSouth+Integrative/data=!4m7!3m6!1s0x887ff5c645bc14fb:0xe43d1873db41e336!8m2!3d34.8315213!4d-89.9943977!16s%2Fg%2F11t2_hdjft!19sChIJ-xS8Rcb1f4gRNuNB23MYPeQ,MidSouth Integrative,4.9,34,Medical clinic,"1973 Oak Tree Cove, Hernando, MS 38632, United States","R2J4+J6 Hernando, Mississippi, USA",https://www.msintegrative.com/,+1 662-349-0980,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOTG-lUWDYFcHroWs5RpC6skj5n11eEd_XgbqnG=w408-h408-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dunlap+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:10.920Z,,
https://www.google.com/maps/place/The+Functional+Medicine+MD:+IV+Therapy+and+Functional+Medicine/data=!4m7!3m6!1s0x880f69b479264955:0x6fa527ddd3843edc!8m2!3d36.0264588!4d-83.9222089!16s%2Fg%2F11g3ztqrbl!19sChIJVUkmebRpD4gR3D6E090npW8,The Functional Medicine MD: IV Therapy and Functional Medicine,4.3,49,Alternative medicine practitioner,"3020 Tazewell Pike, Knoxville, TN 37918, United States","23GH+H4 Knoxville, Tennessee, USA",https://www.thefunctionalmedicinemd.com/,+1 865-275-5024,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipM5ZifTxH9p9VldaOyy4VVI27V-qVKP6HZkfd9v=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Dunlap+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:15.656Z,,
https://www.google.com/maps/place/Mint+City+Health+%26+Wellness/data=!4m7!3m6!1s0x8816b1a43265c3ef:0xd7dc57c775b3fc85!8m2!3d41.4501872!4d-86.1541281!16s%2Fg%2F11vpz5lylw!19sChIJ78NlMqSxFogRhfyzdcdX3Nc,Mint City Health & Wellness,4.9,8,Nurse practitioner,"710 W Dewey St, Bremen, IN 46506, United States","FR2W+38 Bremen, Indiana, USA",,+1 574-301-4351,Closes soon · 3 pm · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNne84jC59-kSKfdIg-_nQaD1_DH6Fkp8tdlkc8=w408-h306-k-no,true,6:30 am–3 pm,8:30 am–4:30 pm,Closed,10:30 am–6 pm,8:30 am–12:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bremen+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:30.124Z,,
https://www.google.com/maps/place/Michiana+Concierge+Family+Medicine/data=!4m7!3m6!1s0x8816b1266fa628f3:0xfab434a645dfb864!8m2!3d41.4467448!4d-86.1614994!16s%2Fg%2F11jmdjh8j2!19sChIJ8yimbyaxFogRZLjfRaY0tPo,Michiana Concierge Family Medicine,5.0,4,Medical clinic,"1217 W Plymouth St, Bremen, IN 46506, United States","CRWQ+MC Bremen, Indiana, USA",https://www.michianaconcierge.com/,+1 574-546-0654,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxm4f1afaXVrnp-m60ARdkfkCzC0tWrVF_uA_ThbsTMoxeJINYZ6Qhe3ApRx_sFGj1FAIQRVW8XAt_reu7kq_jxDCX4OypQUDpO9mknFLYahsjV_XYEZQdkqCGCdOPpLc9BpNn=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bremen+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:35.014Z,Identifies as women-owned,
https://www.google.com/maps/place/Beacon+Medical+Group+Bremen/data=!4m7!3m6!1s0x8816b14ff2146ab7:0x922f0fda0f167c07!8m2!3d41.4459317!4d-86.1597596!16s%2Fg%2F11fj48j_x2!19sChIJt2oU8k-xFogRB3wWD9oPL5I,Beacon Medical Group Bremen,4.6,115,Medical clinic,"1144 W Plymouth St, Bremen, IN 46506, United States","CRWR+93 Bremen, Indiana, USA",https://locations.beaconhealthsystem.org/in/bremen/beacon-medical-group-bremen?y_source=1_MTE2MDU0MjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 574-546-5363,"Open · Closes 7 pm

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Te35Uz5au-fvvhDd1bD4CA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.9161&pitch=0&thumbfov=100,true,"8 am–1 pm, 2–7 pm","8 am–1 pm, 2–7 pm","8 am–1 pm, 2–5 pm","8 am–1 pm, 2–7 pm","8 am–1 pm, 2–5 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bremen+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:39.702Z,,
https://www.google.com/maps/place/Concierge+Medicine+of+Marshall+County-Bremen/data=!4m7!3m6!1s0x8816b14da69a2e71:0x28e934335d138b66!8m2!3d41.4501872!4d-86.1541281!16s%2Fg%2F11pzs9lx4k!19sChIJcS6apk2xFogRZosTXTM06Sg,Concierge Medicine of Marshall County-Bremen,5.0,2,Medical clinic,"710 W Dewey St, Bremen, IN 46506, United States","FR2W+38 Bremen, Indiana, USA",,+1 574-301-4351,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JHYcEYomGhsq7h-ueL74Uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.72993&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Bremen+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:42.339Z,,
https://www.google.com/maps/place/SUPER+SPA+XCLUSIVES+LLC/data=!4m7!3m6!1s0x8811d93c8290044f:0xfc88c651514349e9!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11fm73z0x3!19sChIJTwSQgjzZEYgR6UlDUVHGiPw,SUPER SPA XCLUSIVES LLC,5.0,5,Health spa,,,,+1 602-888-3462,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPs5gyWICo8qhxfZKTKrrdAi72yFhvbok68VZWc=w408-h276-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Bremen+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:47.005Z,,
"https://www.google.com/maps/place/Gregory+Buck,+MD/data=!4m7!3m6!1s0x8816b14668b92389:0xcb76a927c8125b50!8m2!3d41.4457299!4d-86.1598354!16s%2Fg%2F1xn_n_52!19sChIJiSO5aEaxFogRUFsSyCepdss","Gregory Buck, MD",4.8,48,Family practice physician,"1144 W Plymouth St, Bremen, IN 46506, United States","CRWR+73 Bremen, Indiana, USA",https://checkin.beaconhealthsystem.org/previsit/app/?y_source=1_NjEyOTExMDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#/directory/beacon/providers/Gregory-E-Buck-family-medicine,+1 574-546-5363,"Open · Closes 7 pm

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOfG0-KC3OhAfU0nql7MiZDP5Om5S0CMngMG4_g=w426-h240-k-no,true,"8 am–1 pm, 2–7 pm","8 am–1 pm, 2–7 pm","8 am–1 pm, 2–5 pm","8 am–1 pm, 2–7 pm","8 am–1 pm, 2–5 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bremen+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:52.126Z,,
https://www.google.com/maps/place/Max+Metabolic+Wellness+%26+Weight+Loss/data=!4m7!3m6!1s0x4f7a9c3739300941:0x49cf26cf3c04230!8m2!3d41.4501872!4d-86.1541281!16s%2Fg%2F11kqbwvw7j!19sChIJQQkwOTecek8RMELA82zynAQ,Max Metabolic Wellness & Weight Loss,5.0,12,Weight loss service,"710 W Dewey St, Bremen, IN 46506, United States","FR2W+38 Bremen, Indiana, USA",http://www.maxmetabolicwellness.com/,+1 574-622-8137,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n2NKffvSlf9CDoMJOTcV0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.9443&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bremen+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:12:57.127Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Country+Chiropractic+Center:+Parks+Anneka+DC/data=!4m7!3m6!1s0x8816b139e8b3b117:0xe77f2d93359777b8!8m2!3d41.445626!4d-86.169281!16s%2Fg%2F1tg79nbg!19sChIJF7Gz6DmxFogRuHeXNZMtf-c,Country Chiropractic Center: Parks Anneka DC,,,Chiropractor,"1734 W Plymouth St, Bremen, IN 46506, United States","CRWJ+77 Bremen, Indiana, USA",https://www.countrychiropracticcenter.com/locations-hours,+1 574-546-3173,Opens soon · 2:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WaSnBHsALf5K2NpNYa7krw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.46121&pitch=0&thumbfov=100,false,"10 am–12:45 pm, 2:30–5:30 pm",Closed,"10 am–12:45 pm, 2:30–4:45 pm",Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Bremen+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:13:01.960Z,,
https://www.google.com/maps/place/SJMG+Walkerton+Family+Medicine/data=!4m7!3m6!1s0x881145e6dc0630cf:0xcb80f3de53c9b13d!8m2!3d41.4654647!4d-86.4852654!16s%2Fg%2F11s021k60n!19sChIJzzAG3OZFEYgRPbHJU97zgMs,SJMG Walkerton Family Medicine,4.9,267,Family practice physician,"506 Michigan St, Walkerton, IN 46574, United States","FG87+5V Walkerton, Indiana, USA",https://www.sjmed.com/location/saint-joseph-family-medicine-walkerton-1,+1 574-335-5200,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rm4Q3CF2FLF0swHdm6Kw-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.01688&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Walkerton+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:13:29.708Z,,
https://www.google.com/maps/place/Culver+Pediatrics+Center/data=!4m7!3m6!1s0x8813fd7cb26d11eb:0xba954703633bd4dd!8m2!3d41.2150969!4d-86.3761709!16s%2Fg%2F11jl1v6wz_!19sChIJ6xFtsnz9E4gR3dQ7YwNHlbo,Culver Pediatrics Center,5.0,21,Pediatrician,"16427 W 18th Rd, Culver, IN 46511, United States","6J8F+2G Culver, Indiana, USA",https://culverpediatrics.com/,+1 574-544-2343,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMUoDqkjhDi9tyk_rk_2IbMAhm7Mu3sNP9ostwA=w408-h544-k-no,true,1–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Culver+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:14:06.440Z,LGBTQ+ friendly,
https://www.google.com/maps/place/The+Functional+Medicine+Center/data=!4m7!3m6!1s0x80dce7f7cc126b69:0xba523515ced0d7c3!8m2!3d33.6795211!4d-117.8565236!16s%2Fg%2F12hmc4xj6!19sChIJaWsSzPfn3IARw9fQzhU1Uro,The Functional Medicine Center,4.9,37,Holistic medicine practitioner,"2081 Business Center Dr Suite 175, Irvine, CA 92612, United States","M4HV+R9 Irvine, California, USA",https://fxmedicinecenter.com/,+1 949-424-3962,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipO4YssjUJp50TCcAsZvWKGx_1N0_sbHlCJ4pd-R=w408-h255-k-no,true,9:30 am–5:30 pm,12:30–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Culver+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:14:11.183Z,,
"https://www.google.com/maps/place/Jessica+Culver,+FNP-C/data=!4m7!3m6!1s0x87d57fe2eba8b8ad:0xb9ccc9d5e5d59b57!8m2!3d35.1019563!4d-89.8747469!16s%2Fg%2F11nxp40f05!19sChIJrbio6-J_1YcRV5vV5dXJzLk","Jessica Culver, FNP-C",4.9,40,Nurse practitioner,"5628 Murray Ave STE 1, Memphis, TN 38119, United States","442G+Q4 Memphis, Tennessee, USA",http://www.functionalwellnessofmemphis.com/,+1 901-295-9510,Open · Closes 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aGsmFWwwqgZ9JrVNx1Z5iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.783195&pitch=0&thumbfov=100,true,9 am–3 pm,9 am–3 pm,Closed,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Culver+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:14:15.840Z,LGBTQ+ friendly,
https://www.google.com/maps/place/The+Functional+Health+Docs+%2FThrive+Functional+Health/data=!4m7!3m6!1s0x87cf05a9fd940ced:0xbfb3d741c35efe1c!8m2!3d36.6633343!4d-93.2262864!16s%2Fg%2F11h50lv_89!19sChIJ7QyU_akFz4cRHP5ew0HXs78,The Functional Health Docs /Thrive Functional Health,5.0,9,Holistic medicine practitioner,"574 State Hwy 248 #4, Branson, MO 65616, United States","MQ7F+8F Branson, Missouri, USA",https://www.thrivecfh.com/functional-medicine,+1 417-598-0080,,,https://lh3.googleusercontent.com/p/AF1QipM8G0xn6FrdzxbKXSzVkrHfmpdcRHd-S7uKewux=w408-h544-k-no,true,9 am–4 pm,Closed,10:30 am–4 pm,10 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Culver+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:14:20.964Z,Identifies as women-owned,
"https://www.google.com/maps/place/Thomas+Carter,+D.O./@41.2866325,-86.6218719,17z/data=!3m1!4b1!4m6!3m5!1s0x8811612271b73a97:0xf1517a2c59ebe34f!8m2!3d41.2866325!4d-86.6218719!16s%2Fg%2F11yn3shpgl","Thomas Carter, D.O.",5.0,64,Family practice physician,"104 E Culver Rd #102, Knox, IN 46534, United States","79PH+M7 Knox, Indiana, USA",https://www.nwmedicalgroup.com/doctors-providers/carter-thomas-do-10233?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 574-772-7918,Open · Closes 5 pm,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Culver+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:14:27.574Z,,
https://www.google.com/maps/place/Alternative+Healing+Works.+L.L.C./data=!4m7!3m6!1s0x8811eee003ebaf89:0x5631035cb487416f!8m2!3d41.4350662!4d-87.5112991!16s%2Fg%2F1tflyh9t!19sChIJia_rA-DuEYgRb0GHtFwDMVY,Alternative Healing Works. L.L.C.,5.0,131,Acupuncturist,"14785 101st Ave STE 101, Dyer, IN 46311, United States","CFPQ+2F Dyer, Indiana, USA",http://www.alternativehealingworks.com/,+1 219-979-1454,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipOLLysi7cLHUDFro_sOfSYqUOy6aKgFTY0M_jbj=w426-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Culver+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:14:32.756Z,,
https://www.google.com/maps/place/Massage+Therapy+-+Lakeside+Therapeutic+Massage+-+Tammy+Shaffer/data=!4m7!3m6!1s0x8813e2afdc0be99d:0xe4d0c018e79203f5!8m2!3d41.2171121!4d-86.4234167!16s%2Fg%2F1tgz628h!19sChIJnekL3K_iE4gR9QOS5xjA0OQ,Massage Therapy - Lakeside Therapeutic Massage - Tammy Shaffer,5.0,12,Massage therapist,"110 N Main St, Culver, IN 46511, United States","6H8G+RJ Culver, Indiana, USA",http://www.facebook.com/lakesidetherapeuticmassage,+1 574-245-0053,Closed · Opens 3:30 pm,,https://lh3.googleusercontent.com/p/AF1QipOCFEEYOJSUfeKci3oKbRVifAWytJiRrpUpmUnk=w408-h351-k-no,true,3:30–8 pm,3:30–8 pm,3:30–8 pm,3:30–8 pm,3:30–8 pm,10 am–8 pm,9 am–6 pm,"https://www.google.com/maps/search/functional+medicine+in+Culver+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:14:37.558Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Carissa+Henderson+Functional+Medicine+NP/data=!4m7!3m6!1s0x887f85ab034d9d4b:0x611e46f22a507b3c!8m2!3d35.1060185!4d-89.8887553!16s%2Fg%2F11xvd_54v6!19sChIJS51NA6uFf4gRPHtQKvJGHmE,Carissa Henderson Functional Medicine NP,,,Holistic medicine practitioner,"Inside Memphis Wellness Collective, 5190 Park Ave Suite 100, Memphis, TN 38119, United States","4446+CF Memphis, Tennessee, USA",https://www.chfmnp.com/,+1 901-610-1399,,,https://lh3.googleusercontent.com/p/AF1QipNWevc2Wm5dbMvijrvsP6uXHAIVcOBdXac9-SHY=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Culver+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:14:40.537Z,,
https://www.google.com/maps/place/Cady+Wellness+Institute/data=!4m7!3m6!1s0x886e2cbb5d2b78d1:0x35a8212fce48ed06!8m2!3d37.9661456!4d-87.4493877!16s%2Fg%2F1tdg3zg8!19sChIJ0XgrXbssbogRBu1Izi8hqDU,Cady Wellness Institute,4.9,73,Mental health service,"4727 Rosebud Ln # F, Newburgh, IN 47630, United States","XH82+F6 Newburgh, Indiana, USA",https://www.cadywellness.com/,+1 812-429-0772,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNHTyOk5YYX1H01V6iL6M1I0aDi1UGuegK8gZrE=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Culver+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-02-23T19:14:45.170Z,,
